01744082	_derivationally_related_form	13850304
01744082	_hypernym	01743784
01744111	_derivationally_related_form	00591519
01744111	_derivationally_related_form	05710210
01744611	_derivationally_related_form	06589574
01744611	_derivationally_related_form	10794014
01744611	_hypernym	01697816
01744611	_verb_group	01698271
01744657	_hypernym	01656813
01744657	_member_meronym	01745125
01744657	_member_meronym	01745780
01744657	_member_meronym	01746063
01744657	_member_meronym	01746818
01744657	_member_meronym	01747144
01744657	_member_meronym	01747466
01744657	_member_meronym	01747739
01744657	_member_meronym	01748560
01744657	_member_meronym	01749428
01744657	_member_meronym	01750027
01744657	_member_meronym	01750315
01744657	_member_meronym	01750598
01744657	_member_meronym	01751353
01744888	_derivationally_related_form	09949946
01744888	_hypernym	01747945
01745125	_hypernym	01726692
01745141	_derivationally_related_form	06636806
01745377	_derivationally_related_form	06389753
01745377	_hypernym	01745141
01745484	_hypernym	01745125
01745536	_derivationally_related_form	07002992
01745536	_derivationally_related_form	08266235
01745536	_hypernym	01706129
01745722	_derivationally_related_form	01101958
01745722	_derivationally_related_form	01103614
01745722	_derivationally_related_form	04004475
01745722	_derivationally_related_form	06589574
01745722	_derivationally_related_form	06677302
01745722	_derivationally_related_form	06678302
01745722	_derivationally_related_form	08062623
01745722	_derivationally_related_form	10475297
01745722	_derivationally_related_form	10491309
01745722	_derivationally_related_form	10491575
01745722	_hypernym	01621555
01745780	_hypernym	01657723
01745780	_member_meronym	01745902
01745902	_hypernym	01745484
01746063	_hypernym	01657723
01746063	_member_meronym	01746191
01746191	_hypernym	01745484
01746359	_hypernym	00968211
01746359	_hypernym	01745125
01746565	_hypernym	01657723
01746565	_member_meronym	01746727
01746605	_also_see	00173764
01746605	_also_see	02515341
01746605	_derivationally_related_form	00591519
01746605	_derivationally_related_form	05017230
01746727	_hypernym	01746359
01746818	_hypernym	01657723
01746818	_member_meronym	01746952
01746952	_hypernym	01746359
01747144	_hypernym	01657723
01747144	_member_meronym	01747285
01747203	_derivationally_related_form	06404147
01747203	_hypernym	01691057
01747285	_hypernym	01746359
01747374	_derivationally_related_form	01019524
01747374	_derivationally_related_form	06505517
01747374	_derivationally_related_form	09964805
01747374	_hypernym	01691057
01747466	_hypernym	01657723
01747717	_derivationally_related_form	00928947
01747717	_derivationally_related_form	06568978
01747717	_derivationally_related_form	10481268
01747717	_hypernym	01631534
01747717	_synset_domain_topic_of	06128570
01747739	_hypernym	01657723
01747885	_hypernym	01745125
01747945	_derivationally_related_form	04004475
01747945	_derivationally_related_form	04004767
01747945	_derivationally_related_form	06677302
01747945	_derivationally_related_form	10475297
01747945	_hypernym	01691057
01748273	_hypernym	01747945
01748318	_also_see	00174379
01748318	_also_see	02517265
01748560	_member_meronym	01748906
01748906	_hypernym	01747885
01749184	_derivationally_related_form	03926575
01749184	_hypernym	01736822
01749320	_also_see	00289365
01749320	_also_see	00914421
01749320	_similar_to	01751353
01749394	_derivationally_related_form	10266486
01749394	_hypernym	01749184
01749428	_hypernym	01657723
01749428	_member_meronym	01749582
01749582	_hypernym	01745125
01749790	_derivationally_related_form	00938791
01749790	_synset_domain_topic_of	00933420
01750027	_hypernym	01657723
01750315	_hypernym	01657723
01750421	_derivationally_related_form	00938791
01750421	_hypernym	01749184
01750421	_synset_domain_topic_of	00933420
01750598	_hypernym	01657723
01750668	_hypernym	01750421
01750668	_synset_domain_topic_of	00933420
01751021	_synset_domain_topic_of	00714944
01751173	_derivationally_related_form	00551585
01751173	_derivationally_related_form	10158010
01751173	_hypernym	01719921
01751173	_synset_domain_topic_of	07006119
01751353	_similar_to	01749320
01751389	_hypernym	01719921
01751389	_synset_domain_topic_of	07006119
01751545	_derivationally_related_form	03511426
01751545	_derivationally_related_form	05578095
01751545	_hypernym	01708676
01751545	_synset_domain_topic_of	00428270
01751545	_synset_domain_topic_of	07020538
01751621	_hypernym	01656813
01751722	_derivationally_related_form	03396311
01751722	_hypernym	01675963
01751836	_derivationally_related_form	10245863
01751836	_synset_domain_topic_of	00918383
01751836	_verb_group	01741221
01751979	_hypernym	01656813
01751979	_member_meronym	01752433
01751979	_member_meronym	01752889
01751979	_member_meronym	01753354
01752025	_derivationally_related_form	03396311
01752025	_hypernym	01256157
01752025	_synset_domain_topic_of	00714944
01752165	_hypernym	01726692
01752167	_also_see	00289082
01752167	_derivationally_related_form	14462666
01752316	_derivationally_related_form	06590885
01752316	_hypernym	01621555
01752433	_hypernym	01657723
01752495	_hypernym	01617192
01752728	_derivationally_related_form	13517199
01752728	_hypernym	01752495
01752728	_synset_domain_topic_of	06066555
01752884	_derivationally_related_form	11415842
01752884	_hypernym	01617192
01752889	_hypernym	01657723
01753354	_hypernym	01657723
01753354	_member_meronym	01753488
01753596	_derivationally_related_form	03178782
01753596	_derivationally_related_form	09972157
01753596	_derivationally_related_form	10210648
01753596	_hypernym	01640207
01753596	_verb_group	01640550
01753721	_hypernym	01656813
01753721	_member_meronym	01753959
01753721	_member_meronym	01754190
01753721	_member_meronym	01754876
01753721	_member_meronym	01755274
01753721	_member_meronym	01757547
01753721	_member_meronym	01758019
01753788	_derivationally_related_form	00237869
01753788	_derivationally_related_form	00240184
01753788	_derivationally_related_form	00908492
01753788	_derivationally_related_form	03129123
01753788	_derivationally_related_form	07328942
01753959	_hypernym	01752165
01754105	_derivationally_related_form	03999992
01754105	_hypernym	01617192
01754190	_hypernym	01657723
01754190	_member_meronym	01754370
01754190	_member_meronym	01754533
01754370	_hypernym	01753959
01754421	_also_see	00346991
01754421	_also_see	02290998
01754421	_derivationally_related_form	05053215
01754421	_derivationally_related_form	05053688
01754421	_derivationally_related_form	05260533
01754533	_hypernym	01753959
01754576	_hypernym	01698271
01754576	_synset_domain_topic_of	00929718
01754737	_derivationally_related_form	00359238
01754737	_derivationally_related_form	00942234
01754737	_hypernym	01617192
01754737	_hypernym	02157557
01754876	_derivationally_related_form	01890626
01754876	_has_part	01754737
01754876	_hypernym	01753959
01755137	_derivationally_related_form	07000195
01755137	_hypernym	01686132
01755274	_hypernym	01657723
01755274	_member_meronym	01755740
01755274	_member_meronym	01756089
01755274	_member_meronym	01756291
01755274	_member_meronym	01756508
01755389	_hypernym	01708676
01755389	_synset_domain_topic_of	00428270
01755504	_hypernym	01653013
01755504	_verb_group	00276068
01755504	_verb_group	01664172
01755627	_also_see	02291843
01755627	_derivationally_related_form	05054863
01755740	_hypernym	01754876
01755816	_hypernym	01712704
01756089	_hypernym	01754876
01756291	_hypernym	01754876
01756508	_hypernym	01754876
01756719	_derivationally_related_form	07009946
01756719	_hypernym	01698271
01756719	_synset_domain_topic_of	00929718
01757547	_hypernym	01657723
01757547	_member_meronym	01757677
01757677	_hypernym	01754876
01757994	_hypernym	01627355
01757994	_synset_domain_topic_of	06084469
01758019	_hypernym	01657723
01758180	_hypernym	01651444
01758308	_derivationally_related_form	01173813
01758308	_derivationally_related_form	01243474
01758308	_hypernym	05301908
01758339	_derivationally_related_form	02647497
01758339	_derivationally_related_form	02731024
01758339	_derivationally_related_form	05053688
01759182	_hypernym	08107499
01759326	_derivationally_related_form	00242808
01759326	_derivationally_related_form	01896478
01759326	_derivationally_related_form	05827253
01759326	_hypernym	01617192
01759926	_hypernym	01759326
01760143	_derivationally_related_form	04689048
01760143	_hypernym	01759326
01760300	_hypernym	01759326
01760552	_hypernym	01759326
01760677	_hypernym	01759326
01760944	_derivationally_related_form	00802318
01760945	_hypernym	01759326
01761120	_derivationally_related_form	01261712
01761120	_derivationally_related_form	04628192
01761120	_hypernym	01759326
01761533	_derivationally_related_form	13979503
01761533	_hypernym	01761120
01761706	_also_see	02585050
01761706	_derivationally_related_form	07514345
01761706	_derivationally_related_form	10555679
01761706	_derivationally_related_form	14037011
01761706	_hypernym	01759326
01762283	_derivationally_related_form	00844254
01762283	_derivationally_related_form	05828102
01762283	_derivationally_related_form	07487695
01762283	_hypernym	01761706
01762525	_hypernym	08108972
01762528	_derivationally_related_form	00242808
01762528	_derivationally_related_form	01260867
01762528	_derivationally_related_form	05828102
01762528	_derivationally_related_form	07528470
01762528	_hypernym	01770501
01762839	_derivationally_related_form	00802318
01762839	_derivationally_related_form	00802946
01762839	_derivationally_related_form	04637923
01763303	_derivationally_related_form	13979503
01763303	_hypernym	01767612
01763482	_hypernym	01762528
01763643	_derivationally_related_form	15274441
01763643	_hypernym	01764800
01763813	_also_see	01887076
01763813	_derivationally_related_form	02450505
01763813	_derivationally_related_form	03096593
01763813	_derivationally_related_form	03520811
01763829	_derivationally_related_form	04903813
01763829	_hypernym	00146138
01764171	_derivationally_related_form	04904851
01764171	_derivationally_related_form	04904996
01764171	_derivationally_related_form	05684440
01764171	_derivationally_related_form	07289014
01764171	_derivationally_related_form	07524242
01764171	_derivationally_related_form	07524760
01764171	_derivationally_related_form	14403282
01764171	_hypernym	01770501
01764586	_hypernym	01787822
01764800	_derivationally_related_form	04470232
01764800	_derivationally_related_form	04904352
01764800	_derivationally_related_form	04982478
01764800	_derivationally_related_form	15274441
01764800	_hypernym	01814815
01765178	_derivationally_related_form	04903813
01765178	_hypernym	01764800
01765392	_derivationally_related_form	00759551
01765392	_derivationally_related_form	01151097
01765392	_derivationally_related_form	01151407
01765392	_derivationally_related_form	03075768
01765392	_derivationally_related_form	07515790
01765392	_derivationally_related_form	09952163
01765392	_derivationally_related_form	13969700
01765392	_derivationally_related_form	13970764
01765392	_derivationally_related_form	13971561
01765908	_derivationally_related_form	00425278
01765908	_derivationally_related_form	05832264
01765908	_hypernym	01764171
01765908	_verb_group	01767163
01766407	_derivationally_related_form	01215719
01766407	_hypernym	01764800
01766748	_derivationally_related_form	05832264
01766748	_derivationally_related_form	07505047
01766748	_derivationally_related_form	07524242
01766748	_derivationally_related_form	07524529
01766748	_hypernym	00724492
01766952	_derivationally_related_form	10785333
01766952	_hypernym	00076114
01766952	_verb_group	02380009
01767163	_derivationally_related_form	04711435
01767163	_derivationally_related_form	05832264
01767163	_derivationally_related_form	07524242
01767163	_derivationally_related_form	10792178
01767163	_verb_group	01765908
01767199	_derivationally_related_form	02642634
01767199	_hypernym	08102555
01767199	_member_meronym	01767661
01767199	_member_meronym	01768402
01767199	_member_meronym	01783384
01767199	_member_meronym	01784427
01767199	_member_meronym	01786402
01767199	_member_meronym	01788730
01767199	_member_meronym	01999374
01767199	_member_meronym	02159271
01767199	_member_meronym	02159955
01767612	_hypernym	02604760
01767661	_derivationally_related_form	02642634
01767661	_has_part	01903756
01767661	_has_part	01905121
01767949	_derivationally_related_form	01282014
01767949	_derivationally_related_form	02364448
01767949	_verb_group	01649999
01767949	_verb_group	02108791
01768402	_hypernym	08103777
01768402	_member_meronym	01768969
01768402	_member_meronym	01786879
01768402	_member_meronym	01787191
01768596	_hypernym	05559908
01768969	_derivationally_related_form	02636811
01768969	_hypernym	08103777
01768969	_member_meronym	01769347
01768969	_member_meronym	01769635
01768969	_member_meronym	01770553
01768969	_member_meronym	01771966
01768969	_member_meronym	01775879
01769220	_hypernym	01767949
01769347	_derivationally_related_form	02636811
01769347	_hypernym	01767661
01769635	_hypernym	01342529
01769635	_member_meronym	01769789
01769789	_hypernym	01759182
01769789	_member_meronym	01769930
01769843	_derivationally_related_form	00766418
01769843	_derivationally_related_form	02586121
01769902	_derivationally_related_form	01282014
01769902	_hypernym	01767949
01769930	_hypernym	01762525
01769930	_member_meronym	01770081
01770081	_hypernym	01769347
01770501	_derivationally_related_form	00554850
01770501	_derivationally_related_form	07289014
01770501	_derivationally_related_form	07524242
01770501	_derivationally_related_form	14403282
01770501	_hypernym	01767949
01770553	_hypernym	01342529
01770553	_member_meronym	01770795
01770553	_member_meronym	01770967
01770795	_hypernym	01769347
01770802	_also_see	01761120
01770802	_derivationally_related_form	07514345
01770802	_hypernym	01767949
01770967	_hypernym	01762525
01771194	_hypernym	01787955
01771246	_hypernym	01342529
01771246	_member_meronym	01771417
01771246	_member_meronym	01771624
01771390	_verb_group	01649999
01771417	_hypernym	01769347
01771535	_also_see	01821996
01771535	_derivationally_related_form	00026192
01771535	_derivationally_related_form	05984584
01771535	_derivationally_related_form	07285403
01771624	_hypernym	01762525
01771966	_derivationally_related_form	02637380
01771966	_member_meronym	01772222
01771966	_member_meronym	01772782
01771966	_member_meronym	01773930
01771966	_member_meronym	01774595
01771966	_member_meronym	01774918
01771966	_member_meronym	01775592
01772222	_derivationally_related_form	02636811
01772222	_hypernym	01769347
01772498	_derivationally_related_form	07140348
01772498	_derivationally_related_form	07531536
01772782	_hypernym	01759182
01772782	_member_meronym	01772985
01772782	_member_meronym	01773319
01772960	_derivationally_related_form	07528212
01772960	_derivationally_related_form	14037011
01772985	_hypernym	01762525
01773130	_hypernym	01771535
01773319	_hypernym	01762525
01773319	_member_meronym	01773549
01773319	_member_meronym	01773797
01773346	_derivationally_related_form	07548978
01773535	_derivationally_related_form	04643397
01773549	_hypernym	01772222
01773797	_hypernym	01772222
01773825	_hypernym	01787955
01773930	_hypernym	01759182
01773930	_member_meronym	01774252
01774136	_derivationally_related_form	07503430
01774136	_derivationally_related_form	07546465
01774136	_derivationally_related_form	10162194
01774252	_hypernym	01762525
01774426	_derivationally_related_form	00745431
01774426	_derivationally_related_form	05811884
01774426	_derivationally_related_form	09754780
01774426	_derivationally_related_form	09756195
01774426	_derivationally_related_form	09756961
01774426	_hypernym	01774136
01774595	_hypernym	01759182
01774799	_derivationally_related_form	06715927
01774799	_derivationally_related_form	07502980
01774799	_derivationally_related_form	07547674
01774799	_derivationally_related_form	10616379
01774799	_hypernym	01774136
01774918	_hypernym	01759182
01774918	_member_meronym	01775062
01774918	_member_meronym	01775230
01775062	_hypernym	01772222
01775164	_derivationally_related_form	01459422
01775164	_derivationally_related_form	05813229
01775164	_derivationally_related_form	07543288
01775164	_derivationally_related_form	09622302
01775164	_derivationally_related_form	10077593
01775230	_hypernym	01762525
01775230	_member_meronym	01775370
01775370	_hypernym	01775062
01775535	_derivationally_related_form	01459422
01775535	_derivationally_related_form	07543288
01775535	_derivationally_related_form	09622302
01775535	_derivationally_related_form	09849598
01775535	_hypernym	01775164
01775592	_hypernym	01759182
01775879	_hypernym	01342529
01775879	_member_meronym	01776192
01775879	_member_meronym	01776313
01775879	_member_meronym	01776546
01775879	_member_meronym	01779340
01775879	_member_meronym	01779629
01775879	_member_meronym	01780551
01776192	_hypernym	01769347
01776214	_derivationally_related_form	13370448
01776214	_hypernym	01775164
01776313	_derivationally_related_form	02175578
01776313	_hypernym	01776192
01776468	_derivationally_related_form	07497797
01776468	_derivationally_related_form	10078131
01776468	_hypernym	01825237
01776546	_hypernym	01759182
01776546	_member_meronym	01776705
01776546	_member_meronym	01777032
01776546	_member_meronym	01778984
01776705	_hypernym	01776313
01777032	_hypernym	01762525
01777032	_member_meronym	01778217
01777817	_derivationally_related_form	09771435
01777817	_hypernym	01775164
01778017	_derivationally_related_form	01043820
01778017	_derivationally_related_form	01218766
01778017	_derivationally_related_form	02011810
01778017	_derivationally_related_form	03560161
01778017	_derivationally_related_form	06207561
01778017	_derivationally_related_form	07501420
01778017	_derivationally_related_form	10198437
01778017	_derivationally_related_form	10198832
01778017	_derivationally_related_form	10792335
01778017	_hypernym	01777817
01778212	_derivationally_related_form	04760771
01778217	_hypernym	01776705
01778568	_derivationally_related_form	02011810
01778568	_derivationally_related_form	06207561
01778568	_derivationally_related_form	07521039
01778568	_hypernym	00694068
01778984	_hypernym	01762525
01778984	_member_meronym	01779148
01778990	_derivationally_related_form	09847727
01778990	_hypernym	01778568
01778990	_synset_domain_topic_of	05946687
01779148	_hypernym	01776705
01779165	_also_see	01785748
01779165	_derivationally_related_form	01222666
01779165	_derivationally_related_form	04143712
01779165	_derivationally_related_form	07519253
01779165	_derivationally_related_form	07520612
01779165	_hypernym	01761706
01779340	_hypernym	01759182
01779629	_hypernym	01776192
01779644	_hypernym	01779165
01779986	_derivationally_related_form	05618056
01779986	_derivationally_related_form	06195839
01780104	_hypernym	02002720
01780202	_derivationally_related_form	07519253
01780551	_hypernym	01759182
01780551	_member_meronym	01780696
01780551	_member_meronym	01780919
01780696	_hypernym	01779629
01780919	_hypernym	01762525
01780919	_member_meronym	01781071
01780941	_derivationally_related_form	01222666
01780941	_derivationally_related_form	07520612
01780941	_hypernym	01779165
01781071	_hypernym	01780696
01781180	_derivationally_related_form	01222477
01781180	_derivationally_related_form	07254057
01781180	_hypernym	01779165
01781274	_hypernym	01759182
01781274	_member_meronym	01781410
01781410	_hypernym	01762525
01781478	_also_see	01783158
01781478	_also_see	02055062
01781478	_also_see	02513269
01781478	_also_see	02578235
01781478	_derivationally_related_form	04826771
01781520	_hypernym	01781180
01781757	_derivationally_related_form	10735298
01781757	_hypernym	01781520
01781983	_derivationally_related_form	07520612
01781983	_derivationally_related_form	14405931
01781983	_hypernym	01780941
01782050	_hypernym	01759182
01782050	_member_meronym	01782209
01782050	_member_meronym	01782378
01782209	_hypernym	01779629
01782218	_derivationally_related_form	07520612
01782218	_hypernym	01780202
01782378	_hypernym	01762525
01782378	_member_meronym	01782516
01782432	_derivationally_related_form	05951566
01782432	_derivationally_related_form	07521674
01782432	_derivationally_related_form	10240082
01782432	_hypernym	01804961
01782516	_hypernym	01782209
01782519	_also_see	02056880
01782519	_also_see	02513740
01782519	_derivationally_related_form	04828255
01782650	_derivationally_related_form	07519773
01782650	_derivationally_related_form	07520411
01782650	_derivationally_related_form	09781504
01782650	_hypernym	01779165
01783022	_derivationally_related_form	07298982
01783022	_derivationally_related_form	07510625
01783022	_hypernym	01782650
01783158	_also_see	01781478
01783158	_derivationally_related_form	04826999
01783158	_derivationally_related_form	05946687
01783214	_derivationally_related_form	05700401
01783214	_derivationally_related_form	05898171
01783214	_hypernym	01783394
01783384	_hypernym	08103777
01783384	_member_meronym	01783571
01783394	_derivationally_related_form	05700087
01783394	_derivationally_related_form	05836921
01783394	_hypernym	02441022
01783571	_hypernym	01762525
01783571	_member_meronym	01783706
01783706	_hypernym	01767661
01783881	_hypernym	01790020
01784295	_derivationally_related_form	14066492
01784295	_hypernym	00010435
01784427	_hypernym	08103777
01784427	_member_meronym	01785392
01784427	_member_meronym	01785831
01784799	_hypernym	01790020
01785392	_hypernym	01759182
01785392	_member_meronym	01785532
01785532	_hypernym	01762525
01785579	_derivationally_related_form	14066203
01785579	_derivationally_related_form	14066492
01785579	_hypernym	00065639
01785748	_derivationally_related_form	07537259
01785748	_derivationally_related_form	14405931
01785748	_hypernym	01819554
01785831	_hypernym	01342529
01785831	_member_meronym	01786048
01785971	_derivationally_related_form	00758972
01785971	_derivationally_related_form	07516354
01785971	_derivationally_related_form	14036539
01785971	_hypernym	01759326
01786048	_hypernym	01759182
01786402	_hypernym	08103777
01786402	_member_meronym	01786646
01786646	_hypernym	01767661
01786760	_derivationally_related_form	07548978
01786760	_hypernym	01785971
01786879	_hypernym	01342529
01786906	_derivationally_related_form	00425451
01786906	_derivationally_related_form	07516997
01786906	_derivationally_related_form	07517417
01786906	_derivationally_related_form	07518878
01786906	_derivationally_related_form	14391876
01786906	_hypernym	01785971
01787106	_derivationally_related_form	00758972
01787106	_derivationally_related_form	07516354
01787106	_derivationally_related_form	14036539
01787106	_hypernym	01771535
01787191	_hypernym	01767661
01787191	_member_meronym	01787401
01787401	_hypernym	01342529
01787401	_member_meronym	01787546
01787546	_hypernym	01759182
01787546	_member_meronym	01787693
01787693	_hypernym	01762525
01787693	_member_meronym	01787835
01787709	_hypernym	01803003
01787822	_derivationally_related_form	14391876
01787955	_derivationally_related_form	01221790
01787955	_derivationally_related_form	05830059
01787955	_derivationally_related_form	05831784
01787955	_derivationally_related_form	07518468
01787955	_derivationally_related_form	10695555
01787955	_derivationally_related_form	14406573
01787955	_hypernym	01817130
01787955	_verb_group	01788733
01788733	_hypernym	01771535
01788733	_verb_group	01787955
01788932	_hypernym	01787955
01789047	_hypernym	01787955
01789064	_hypernym	01342529
01789064	_member_meronym	01789386
01789064	_member_meronym	01793818
01789064	_member_meronym	01794813
01789064	_member_meronym	01799086
01789064	_member_meronym	01800759
01789064	_member_meronym	01802309
01789064	_member_meronym	01809446
01789164	_hypernym	01787955
01789270	_derivationally_related_form	00908672
01789270	_derivationally_related_form	01628302
01789270	_derivationally_related_form	07517550
01789270	_derivationally_related_form	07518468
01789386	_hypernym	01503061
01789514	_derivationally_related_form	00419644
01789514	_derivationally_related_form	01221790
01789514	_derivationally_related_form	01896478
01789514	_derivationally_related_form	05831939
01789514	_derivationally_related_form	07372565
01789514	_derivationally_related_form	10160012
01789514	_derivationally_related_form	10161178
01789514	_derivationally_related_form	10209246
01789740	_derivationally_related_form	01142899
01789740	_derivationally_related_form	01145944
01789740	_has_part	07644706
01789740	_hypernym	01789386
01790020	_derivationally_related_form	04904664
01790020	_derivationally_related_form	07508232
01790020	_derivationally_related_form	14403282
01790020	_hypernym	01759326
01790383	_derivationally_related_form	04904996
01790383	_hypernym	01790739
01790739	_derivationally_related_form	07507912
01790739	_derivationally_related_form	07508232
01790739	_hypernym	01792097
01790739	_verb_group	00621734
01790943	_hypernym	01507175
01790943	_member_meronym	01789740
01790943	_member_meronym	01791107
01791107	_hypernym	01789386
01791232	_derivationally_related_form	05685030
01791232	_derivationally_related_form	07507912
01791232	_hypernym	01790020
01791535	_derivationally_related_form	05830059
01791535	_derivationally_related_form	14406573
01791535	_hypernym	01762528
01791625	_has_part	07644967
01791625	_hypernym	01789740
01791756	_hypernym	01790739
01791973	_derivationally_related_form	04904996
01791973	_hypernym	02518161
01792287	_derivationally_related_form	07506569
01792287	_hypernym	01759326
01792567	_derivationally_related_form	05830059
01792567	_derivationally_related_form	07494363
01792567	_derivationally_related_form	07495327
01792567	_derivationally_related_form	07496755
01792567	_derivationally_related_form	14322699
01792567	_hypernym	01790020
01792640	_hypernym	01791625
01792955	_hypernym	01792640
01793177	_derivationally_related_form	00908672
01793177	_derivationally_related_form	01224031
01793177	_derivationally_related_form	01628302
01793177	_derivationally_related_form	07550666
01793177	_hypernym	01759326
01793587	_hypernym	01793177
01793742	_derivationally_related_form	06721461
01793742	_derivationally_related_form	14332085
01793742	_hypernym	01793177
01793818	_member_meronym	01793988
01793818	_member_meronym	01794460
01793933	_derivationally_related_form	14403560
01793933	_derivationally_related_form	14403772
01793933	_hypernym	01767163
01793988	_hypernym	01507175
01793988	_member_meronym	01794158
01794158	_hypernym	01789740
01794195	_hypernym	01793933
01794344	_derivationally_related_form	01058426
01794344	_hypernym	01794158
01794363	_derivationally_related_form	07495551
01794363	_derivationally_related_form	14324274
01794363	_hypernym	01794668
01794460	_hypernym	01507175
01794523	_derivationally_related_form	07495551
01794523	_derivationally_related_form	14324274
01794523	_hypernym	01792567
01794668	_derivationally_related_form	07496463
01794668	_derivationally_related_form	10296618
01794668	_hypernym	01771535
01794668	_verb_group	00668099
01794813	_hypernym	01504437
01794813	_member_meronym	01795088
01794813	_member_meronym	01796870
01794813	_member_meronym	01797180
01794813	_member_meronym	01797472
01794813	_member_meronym	01797767
01794813	_member_meronym	01798352
01795088	_hypernym	02153203
01795428	_derivationally_related_form	07014320
01795428	_hypernym	01796033
01795545	_hypernym	01795088
01796033	_derivationally_related_form	07516997
01796033	_derivationally_related_form	14036735
01796340	_hypernym	01795088
01796346	_derivationally_related_form	01261293
01796346	_derivationally_related_form	07520112
01796346	_derivationally_related_form	07528470
01796346	_hypernym	01761706
01796519	_hypernym	01796340
01796582	_derivationally_related_form	01743217
01796582	_derivationally_related_form	07535670
01796582	_derivationally_related_form	07536870
01796582	_hypernym	01771535
01796729	_hypernym	01796519
01796800	_derivationally_related_form	00095121
01796800	_derivationally_related_form	01743217
01796800	_hypernym	01796519
01796870	_hypernym	01507175
01796870	_member_meronym	01797020
01797020	_hypernym	01795088
01797051	_derivationally_related_form	10335246
01797051	_derivationally_related_form	13989280
01797051	_hypernym	01797347
01797180	_hypernym	01507175
01797204	_derivationally_related_form	10335246
01797204	_hypernym	02578510
01797347	_derivationally_related_form	07534430
01797347	_derivationally_related_form	07535670
01797347	_derivationally_related_form	10335246
01797347	_derivationally_related_form	13989051
01797347	_hypernym	01794668
01797472	_hypernym	01507175
01797730	_derivationally_related_form	07305234
01797730	_derivationally_related_form	14477342
01797730	_hypernym	01790020
01797767	_hypernym	01507175
01798100	_derivationally_related_form	07496463
01798352	_hypernym	01507175
01798352	_member_meronym	01798484
01798452	_derivationally_related_form	00624553
01798452	_derivationally_related_form	14376188
01798452	_hypernym	01797730
01798484	_derivationally_related_form	04912240
01798484	_hypernym	01795088
01798782	_derivationally_related_form	07372959
01798782	_hypernym	01792567
01798936	_derivationally_related_form	07540602
01798936	_hypernym	02558172
01799086	_hypernym	01504437
01799086	_member_meronym	01800042
01799086	_member_meronym	01800286
01799302	_hypernym	01789386
01799794	_derivationally_related_form	00273449
01799794	_derivationally_related_form	07309223
01799794	_derivationally_related_form	07507742
01799794	_derivationally_related_form	14440488
01800042	_hypernym	01507175
01800042	_member_meronym	01800195
01800195	_derivationally_related_form	01249483
01800195	_hypernym	01799794
01800286	_hypernym	01507175
01800286	_member_meronym	01800424
01800349	_also_see	01133876
01800349	_derivationally_related_form	01815628
01800349	_derivationally_related_form	04778630
01800349	_derivationally_related_form	07490713
01800422	_derivationally_related_form	06716796
01800422	_derivationally_related_form	14440623
01800422	_hypernym	01799794
01800424	_hypernym	01789386
01800759	_hypernym	01504437
01800759	_member_meronym	01801088
01800759	_member_meronym	01801371
01800759	_member_meronym	01801753
01800759	_member_meronym	01802033
01801080	_hypernym	00664788
01801080	_synset_domain_topic_of	08441203
01801088	_hypernym	01789386
01801297	_hypernym	01800422
01801371	_hypernym	01507175
01801371	_member_meronym	01801479
01801479	_hypernym	01801088
01801498	_hypernym	00126264
01801600	_also_see	01587077
01801600	_also_see	01624633
01801753	_hypernym	01507175
01801753	_member_meronym	01801876
01801847	_derivationally_related_form	01069311
01801847	_hypernym	02510337
01801876	_hypernym	01801088
01802033	_hypernym	01507175
01802033	_member_meronym	01802159
01802070	_derivationally_related_form	01069311
01802070	_hypernym	01801847
01802070	_hypernym	02553697
01802159	_hypernym	01801088
01802219	_derivationally_related_form	01072236
01802219	_derivationally_related_form	06379568
01802219	_derivationally_related_form	07042735
01802219	_derivationally_related_form	07050619
01802219	_derivationally_related_form	07211950
01802219	_derivationally_related_form	10335246
01802219	_hypernym	01802494
01802309	_hypernym	01504437
01802309	_member_meronym	01790943
01802309	_member_meronym	01802721
01802309	_member_meronym	01802895
01802309	_member_meronym	01803764
01802309	_member_meronym	01804029
01802309	_member_meronym	01804340
01802309	_member_meronym	01805199
01802309	_member_meronym	01805692
01802309	_member_meronym	01807265
01802309	_member_meronym	01808785
01802689	_derivationally_related_form	04039041
01802689	_derivationally_related_form	04456276
01802689	_derivationally_related_form	07495551
01802689	_derivationally_related_form	07496755
01802689	_derivationally_related_form	10716005
01802689	_derivationally_related_form	10716389
01802689	_derivationally_related_form	14324274
01802689	_hypernym	01792567
01802721	_hypernym	02153203
01802895	_hypernym	01507175
01802895	_member_meronym	01803078
01803003	_derivationally_related_form	00422551
01803003	_derivationally_related_form	00425278
01803003	_derivationally_related_form	07518663
01803003	_derivationally_related_form	07519040
01803003	_derivationally_related_form	10716005
01803003	_hypernym	01789514
01803078	_hypernym	01802721
01803380	_derivationally_related_form	00425905
01803380	_derivationally_related_form	10167565
01803380	_derivationally_related_form	10419630
01803380	_derivationally_related_form	10695555
01803380	_hypernym	01803003
01803641	_derivationally_related_form	09965134
01803641	_hypernym	01803078
01803641	_hypernym	01803936
01803764	_hypernym	01507175
01803936	_derivationally_related_form	00158185
01803936	_derivationally_related_form	00803617
01803936	_derivationally_related_form	10525134
01803936	_hypernym	02376958
01804029	_hypernym	01507175
01804340	_hypernym	01507175
01804340	_member_meronym	01804478
01804414	_derivationally_related_form	09931640
